sentenceId,sentence,sentence_time
292,vậy là hên rồi,2022-02-03 10:18:38
293,thật sự đọc xong thấy hơi rưng rưng,2022-07-25 01:24:58
294,rồi chưng ngắn như tao sao nhảy qua 😿,2022-04-04 14:47:34
295,óc chó đi dậy đời,2023-01-23 17:51:50
296,lúc buồn là đi phựt thì thôi rồi như kiểu cuộc đời đáng sống ý,2025-05-15 09:21:42
297,dume cà rốt bố đéo thèm nhé !,2023-09-05 01:00:31
298,trên đời vẫn còn nhiều điều tốt đẹp ❤️,2023-11-30 16:11:00
299,ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày mai thôi chg được gặp thầy cô bb lũ chúng tôi khép cánh cửa ấy lại nhìn lại toàn bộ khung cảnh ôi thân thương biết mấy cảnh vật quen thuộc sẽ không được trông thấy nữa,2022-01-15 15:14:46
300,cứ mỗi lần có phim hay là xách nhau đi 🤣,2025-05-15 22:34:03
301,"replay chục lần đoạn cuối , phê quá",2023-10-15 02:08:54
302,hay lắm em êiiii,2024-09-09 02:44:53
303,hoá ra chúng ta không biết nhiều về tình yêu như ta vẫn nghĩ 😢,2025-03-26 11:52:58
304,điều quan trọng ở đây là mày cần sạc điện thoại kìa,2023-10-05 03:12:43
305,buồn cười vãi ý,2023-04-01 20:40:59
306,cuối ngày hình ảnh của ông bà là đẹp nhất ... chúc ông bà mãi hạnh phúc sống thật lâu lâu nhé 😘😘😘,2024-11-05 01:26:06
307,tuổi trẻ tài cao vãi,2022-11-22 01:04:38
308,đơn giản mà mấy ai làm được .... ngưỡng mộ,2025-02-23 17:25:37
309,ở việt nam mà vác dao rạch tại chỗ thể này người nhà nó chả đấm cho sưng mõm rồi 🌝,2022-04-02 22:51:49
310,"vợ người ta chưa bao giờ làm tôi thất vọng , còn vợ tôi thì ..... đi hết 1 / 3 cuộc đời rồi vẫn chưa tìm thấy 😓",2024-01-20 20:29:05
311,"tiêu đề bộ phim cứ ngỡ là thể loại hài , nhưng nếu xem hết thì các bạn sẽ rút ra rất nhiều điều và cái hay trong phim này",2022-03-04 04:00:43
312,dù sao thì con trai vẫn nên là người mở lời trước à 🤣🤣🤣🤣🤣🤣,2023-09-17 02:20:28
313,"việc của ông vũ giờ là mua nhiều thật nhiều cigar và lên chùa xây cái am trung nguyên thiền định tiếp đi qua ơi , qua quậy quá rồi để cho vợ và 4 con tiếp quản được rồi qua ơi .",2024-09-06 05:23:13
314,"năm nào bố tao cũng đi , năm nào cũng về kể là đông quá cả tiếng mới nhích được 10m mà năm sau vẫn cứ đúng ngày bố tao lại đi vậy đó =))",2021-10-16 17:12:30
315,đag đi học mà gặp cảnh này :)) chắc chạy về cúp học luôn,2022-02-19 06:50:29
316,người yêu có thể có nhiều nhưng mạng sống chỉ có 1 chế nhể ?,2023-07-16 12:06:14
317,mấy cái tin này thường làm tan nát tình cảm gia đình trong lúc ăn cơm xem thời sự .. bố tổ sư,2023-03-09 12:41:07
318,được bác ạ !! cứ lấy vợ giàu là được tuốt =))),2025-04-27 01:25:27
319,chắc học từ bỏ quá,2021-07-09 05:22:02
320,hỏi nhây khiếp,2022-02-06 13:49:50
321,"thanh niên bỏ nhà theo trai rồi bầu bắt sen chăm , thứ hoàng thượng dâm tà",2022-10-22 01:00:42
322,điên khùng . nhưng hahahah . nhiều tiền quá mạ ơi,2022-12-23 15:56:20
323,per trông em bé yêu vãi :)),2023-08-22 08:42:35
324,cái đoạn nướng cháy pizza để phốt công nhận là chuyên nghiệp thật :),2025-04-14 18:38:45
325,t nhận ra mình đã sai,2022-07-04 21:48:43
326,ngoài những bài chia tay vì lí do vớ vẩn ra thì neu cũng có những bài đăng đọc rồi còn nhớ mãi .,2025-05-24 16:07:16
327,trắc đấy là nyc của nó 🤣,2024-10-22 17:55:57
328,"từ nhỏ đến lớn chỉ nghe được câu mày béo thế , mày nên giảm cân đi chứ không ai nói rằng mày gầy lắm ăn nhiều lên 😆😆",2024-07-23 02:53:35
329,cả 1 đời người chẳng mong gì chỉ mong từ đây đến phút cuối vẫn có người không quên mình đã từng tồn tại,2024-01-06 20:10:19
330,để có được cái nắm tay tuổi già là bao giông bão của tuổi trẻ . mấy ai qua được bão giông ?,2023-01-26 14:12:34
331,dm ông cầm cam cho cẩn thận vào tôi cũng muốn ngã mẹ nó rồi này,2021-07-09 08:23:27
332,tiền cắt tóc như kia đủ mua giày rồi :v,2025-06-29 12:30:10
333,cười vui vãi,2025-03-01 08:42:24
334,ko như thằng per năm ấy ngồi cạnh tao một hai không cho chép bài thi ! đm,2023-06-07 21:55:14
335,ủa làm gì đánh tao muốn chết vậy đuỹ ?,2023-01-15 15:15:08
336,may quá tao không xài huawei kkk,2024-06-29 06:59:02
337,cứ thấy cute cưng cưng sao á .... có ai thấy giống per như tao không ??,2024-09-07 22:29:13
338,cả tuần không được nói chuyện,2024-05-17 03:08:25
339,tất cả đã đều quá hoàn hảo rồi . trừ pha nhảy cuối thôiiii :v,2023-10-04 18:30:34
340,"ai đời cho kiến đen đốt tr .... nta cho kiến vàng đốt chứ , ăn kì cục",2025-03-12 07:41:26
341,ơ hoá ra là em à :(( lâu quá không gặp,2025-05-21 23:14:20
342,tôi đang ngủ mà ai cứ ăn chóp chép kế bên khó chịu thật !!!,2024-01-27 08:41:04
343,đm thế giới này toàn nói thật thì công nhận nhạt nhẽo vãi,2024-01-30 11:08:35
344,đó là lý do tao chỉ muốn điện thoại là phương tiện liên lạc . không phảu phương tiện chứa đựng bí mật,2024-09-18 05:47:45
345,chụp rồi có mua giúp ông không ?,2024-01-01 11:09:58
346,"ra đi là lựa chọn đúng , ở lại incheon để gánh team làm gì cho mệt ra lại bị tiếng xấu .",2024-01-10 05:21:04
347,cảm ơn bạn đã yêu đất nước việt nam tôi,2022-06-04 00:46:28
348,chỉ cần nhìn họ thì đã thấy tim đập mạnh rồi =))),2023-11-26 04:06:53
349,cưng quá :))),2024-12-10 11:16:08
350,tks admin ... tôi muốn tìm phim này lâu rồi mà không nhớ tên phim ... tks admin nhiều,2023-08-19 23:48:46
351,dm cưng vlll =))),2025-02-24 16:19:28
352,mày chuẩn bị ra rìa rồi con,2023-08-30 19:13:52
353,vặt đôi gương cảnh cáo :)),2022-05-11 20:21:15
354,"per đâ ́ y , hiê ̉ u vi ̀ sao nên cha ̀ o mo ̣ i ngươ ̀ i chưa",2022-01-23 02:31:45
355,biết ngay anh per lại mượn đầm của vợ :)))),2021-07-06 15:05:29
356,bất hạnh qué gì . trung thu thì liên quan mẹ gì đến việc có gấu . tào lao,2021-07-29 16:28:53
357,bọn tiếp tay cho kẻ giết người,2024-06-17 05:35:44
358,thì nhìn đám học sinh trong lớp là biết cô dạy kiểu gì rồi đấy .,2023-06-20 21:21:08
359,sao có thể ngây thơ đến vậy được nhỉ,2022-01-04 11:55:01
360,"lúc trước ông với bà tao cũng thế , bây giờ thì ông bỏ bà đi trước rồi .",2024-06-03 14:13:47
361,sao chưa thấy ai tới cứu nhỉ . lỡ xảy ra gì mất điện toàn tỉnh sao .,2024-02-13 12:26:32
362,"giờ nghĩ lại mới thấy vui thế , đến nay bạn bè lập gia đình cả rồi :(((",2024-12-03 16:37:51
363,hẳn là thần tài . mê tín vãi,2025-04-07 04:47:21
364,khó hiểu lắm,2024-01-15 03:56:23
365,bà này bị âm đồ từ đêm qua đây mà ...,2024-02-17 07:45:43
366,"đang ỉa xem cười như điên , kkk",2023-06-21 12:19:10
367,thua sự mặt dày của khách nên cho một xíu . :v,2023-10-08 14:49:11
368,đéo hiểu sao có đứa nghĩ là cứ chơi với nhiều trai là bị sờ soạn kiến thức hạn hẹp vãi cậu ạ,2021-12-24 05:20:35
369,"mình theo dõi mấy nick quân nhân , tập trận , pccc ... hay vãi luôn á .",2024-11-22 22:44:32
370,viện nào nhìn đẹp thế,2022-01-13 17:48:47
371,gọi phường cẩu đi thôi,2024-10-09 12:26:04
372,nhớ lại ngày xưa,2022-09-01 20:28:31
373,mới sáng ra,2023-01-23 16:42:44
374,per hãy cứ vững tâm tập điều độ rồi sẽ có thôi,2024-11-09 22:05:26
375,per mốt mua son anh sài luôn,2023-10-10 11:50:14
376,đơn giản vì nó đéo còn yêu mày nữa rồi ==,2022-07-04 10:49:00
377,nhện to đến nổi chúng mày giật cả mình à :),2025-03-29 01:43:05
378,sang năm khênh hẳn giường ra nằm xem cho đỡ mỏi lưng,2022-06-18 03:35:29
379,nấu cơm như vậy xong đi lên nhà xem hoạt hình .. đến lúc hết phim xuống để xới cơm thì .... khét lẹt,2021-12-20 22:24:32
380,lấy vợ xong béo quá rồi . hình như ai cũng v à 🙃,2022-08-28 00:17:17
381,có vợ nên lắm . váy mới ngày trước toàn áo chấm bi của mẹ 🤣🤣,2024-11-29 02:02:29
382,khách nào nhỏ nhen vậy ...,2023-12-25 20:47:46
383,đúng chất người đẹp mặc rẻ rách cũng đẹp,2024-05-08 17:54:28
384,đáng nhẽ nên làm việc này từ sớm . chứ hàn quốc họ làm từ lâu rồi ạ,2021-10-11 18:12:03
385,mình hỏi mua rồi mà người ta kiểu nữa muốn bán nữa không bạn,2024-04-21 17:53:29
386,thực ra ngoài mày nó còn quan tâm nhiều đứa nữa,2023-09-04 14:49:28
387,tao đang thă ́ c mă ́ c ta ̣ i sao thă ̀ người da đen no ́ quen được con nho ̉ da tră ́ người ngon va ̃ i thê ́ nhy ̃. 😑😑😑,2023-09-26 15:19:37
388,bé gái đáng yêuc quá :))). dth nữa,2022-09-24 22:57:35
389,uất quá anh ấy cũng phản ứng cãi lại . hì hì đáng yêu quá,2024-07-28 10:34:04
390,cũng mất công đẻ mà sao mẹ chúng nó đẻ ra lũ ngu thế haiz,2022-02-26 03:32:29
391,câu chuyện vui ha =]],2022-08-25 01:42:40
392,bỏ tù hết lũ xả thải như thế này đi,2022-08-01 08:08:14
393,cũng muốn đi xem lắm 😭,2021-09-25 10:07:16
394,thế thì bắt con phụ nữ chứ bắt gì thằng đâm . con đấy mới là nguồn của vụ án,2021-07-25 03:01:35
395,nhỏ không dạy để lớn lên làm đĩ à ? phụ huynh kiểu gì thế ?,2023-12-25 16:03:05
396,mất rồi có lấy lại được đâu :)) cái gì nó cũng chỉ là quá khứ,2024-08-19 06:56:29
397,thằng kia lắm lông quá nha :)),2022-10-24 18:11:12
398,"cái đáng nói là chủ không có thương , dòm em husky này ốm nhom , mắt lờ đờ thấy tội lắm",2021-10-19 06:29:19
399,"tao sợ chó lắm .""",2023-09-19 21:16:35
400,đến ngày sinh nhật mà còn không nhớ thì còn nói gì nũa,2022-03-12 07:54:16
401,hồi đó cấp 2 mà bán đồ lời mấy chục là mừng quýnh lên rồi =))),2024-10-26 14:18:09
402,đó là 1 câu chuyện buồn,2022-12-07 07:30:50
403,chỉ vì tin “ nó không cắn đâu ” mà tao đã bị “ nó ” cắn 2 lần rồi . dume,2025-01-20 14:18:26
404,định share mà đọc bình luận tắt con mẹ nó cảm xúc :(((((,2023-02-21 16:52:48
405,hóng kỉ lục để lông mũi dài tới bụng :)),2021-09-03 08:04:21
406,câu chuyện của em làm anh cảm động quá …,2022-03-21 09:24:57
407,nói mẹ ngoài đời,2022-07-15 21:39:06
408,"per mất dậy vãi , lớn lên nó sẽ biết nó làm như này trên tv là không hay",2023-04-29 00:13:55
409,thằng nhỏ mạnh vãi,2024-08-07 00:39:48
410,nhói lòng lớp tôi,2025-04-08 09:40:16
411,giờ còn lo học sánh vai với cường quốc 5 châu ai lại đi cưới chồng bây giờ :)))),2024-07-08 21:10:04
412,một bộ phim quá suất sắc,2022-08-19 01:01:45
413,per thế thì nhà nào bầy hàng họ ra vỉa hè thì mình được đuổi đúng không cụ =))),2024-11-22 14:35:41
414,nào tao cũng phải thử =)))),2022-10-01 05:23:27
415,tạm biệt ông 😢,2025-05-30 11:15:13
416,bị rồi nè :))) mua 6 ly rớt hết 4 ly,2025-02-28 01:53:13
417,"trời mới bắt đầu mưa , đéo lo thu thóc đi đứng đó quay ngang quay dọc",2024-10-25 15:39:47
418,phim cắt mất đoạn hay của manga rồi dume,2024-12-20 23:57:22
419,cần có cơ quan chức năng tới để làm rõ vụ việc với ngư dân đã bắt nó,2024-11-26 14:19:27
420,tao đéo thấy nó hay trỗ lào mà bọn nó cuồng vãi,2024-07-27 19:05:56
421,hôm nay thật tệ :((,2023-11-06 14:52:36
422,đợi nốt ván đã =)))))))),2023-02-22 12:33:14
423,"dù chỉ để nhìn 1 cái , để biết người ấy vẫn ổn , người ấy còn tồn tại . ít nhất là nv 😔",2024-03-09 03:08:02
424,nước ngoài cái gì cũng to kể cả sinh vật,2023-09-02 12:29:49
425,"tát cho phát , đêm hôm mất con mẹ nó ngủ . ??",2022-06-27 00:24:48
426,anh cũng bướng làm !,2025-05-06 10:22:41
427,tao của ngày này năm trước đang ước đừng lấy quỳ tím đem ra thử nghiệm . :(,2024-04-10 19:31:15
428,phìm này rất rất hay đôi với ai sống hướng nội !,2022-07-11 16:59:32
429,ổng múa đẹp thiệt chứ bộ .,2025-01-26 18:43:16
430,có duyên nhưng không có phận ... người ở lại vẫn luôn là người đau nhất !,2024-04-24 15:44:08
431,vô liêm sỉ,2022-05-01 02:36:53
432,của thằng kia mà,2023-02-04 04:03:05
433,mỗi lần về quê mà sắp sửa đi qua chuồng ngỗng tao phải cầm cây chổi lông gà mới đi được đấy dume . quơ quơ vòng vòng cho mấy đĩ ngỗng né xa ra rồi chạy thụt lol luôn :=]]]],2025-06-17 14:25:53
434,"per lại nhớ chiều nay , buồn cười sấp mặt luôn . :v dù mệt nhưng ngày nào tan làm cũng muốn được đèo đưa đi ăn kem , ăn đồ chua , ăn miến trộn như hôm nay cerrrr :v",2024-08-09 21:34:37
435,có con gái thật tuyệt ! 😍,2022-01-17 09:11:14
436,"dân trí thấp , trẻ trâu , trai làng 🙂",2023-06-22 15:13:23
437,"dm tuổi thơ tao lại toàn ba thằng hãm lol , độc chép bài .... đùa đùa đéo cho chép chúng nó chửi sấp mặt luôn ☹️",2024-09-18 19:49:48
438,per muốn coi cái khúc vẩy xong rồi dừng lại làm sao ấy . kkkkk,2021-09-19 21:09:08
439,"bữa tao coi cái video này nhưng nó ghép nhạc bựa vãi ... mỗi lần mỗi anh té là first blood , double kill ,... các kiểu =))))",2021-08-02 19:14:35
440,con ngu dù bố mẹ có là người như thế nào đi chăng nữa thì cũng là người đẻ ra mày nuôi chúng mày lớn khôn lớn lên không báo hiếu được gì lại còn sủa bậy,2024-04-19 19:37:20
441,đm độc bình luận toàn kêu chọn nghề khác dume đây đéo phải nói tới cái nghề mà là nói tới ý thức của tụi mày đó đầu trâu óc chó . nếu chọn nghề khác thì dume ai làm công việc đó ... nghề chọn mình mình không chọn nghề được ... kể cả làm phò như tụi mày cũng vậy,2024-04-07 17:02:10
442,đã từng . và bị phũ như 1 con chó 🐶😂😂😂😂,2022-05-10 10:15:25
443,nhờ mất bạn nên mình mới biết 😂😂😂😂,2025-04-03 12:29:40
444,không biết nguyên nhân từ đâu,2023-04-21 05:08:11
445,"yeahh ! tao giờ đã là khách quen quán trà sữa đó rồi , về nhà cũng phải ráng tạt qua",2023-08-26 23:32:19
446,cẩn thận các góc cửa,2021-07-29 17:06:28
447,:))) 1 phần của bài quyền là phải gẫy gậy và té sấp mặt luôn để đỡ bị đối phương đâm lòi phèo,2025-06-29 06:33:27
448,tao dễ thương nhưng vẫn ế đây này mơ mộng ít thôi,2022-08-22 11:33:35
449,đồng đội chơi tốt quá hahaaa,2024-05-13 08:31:22
450,tao đang cố un crush nhưng khi xem xong video trên thì ..........( khóc không ra nước mắt ),2024-01-27 04:41:39
451,"đã ra tù nhưng chắc nhớ tù quá , muốn quay lại trại nên mặc quả đồ này :vậy",2023-07-03 13:40:13
452,"t chẳng muốn phải nói "" suýt nữa thì .."" một lần nào nữa trong đời của nhau nữa đâu ... vì vậy sẽ trân trọng khi người tới .",2021-08-29 06:56:46
453,ngửi mùi hoa sữa xong chia tay :),2024-12-24 20:11:49
454,yêu sắp 2 năm rồi mà không biết người yêu kể chuyện cho nghe là gì 😢 đòi mấy lần toàn kêu không bình thường xịu xịu,2022-12-07 08:18:03
455,per kỷ niệm khó quên nhỉ kkk,2024-10-08 22:49:15
456,tôi rất mong sử phạt giao thông cũng mạnh tay như thế nào thì tốt,2024-06-09 06:03:19
457,phim này xem rồi ý nghĩa vài,2022-02-02 02:27:08
458,"cái khó ló cái khôn , yên tâm",2023-04-22 10:04:50
459,mình sống không đủ tốt hay sao mà vẫn chưa gặp được anh người yêu tốt như này,2021-08-30 06:02:06
460,per hôm nay c cũng bị giống thằng này này,2023-02-27 12:31:57
461,biết chứ dã từng sài,2023-03-14 21:48:49
462,thiết bị này mua như nào nhỉ,2022-09-18 18:47:42
463,per thề :))) cười cơ mà tao nghĩ nó cũng đéo ổn tí nào đâu,2025-02-25 06:34:55
464,per nghe đi rồi khóc 1 trận cho thoải mái . đừng cố gồng mình lên nữa,2023-05-21 14:41:35
465,hóng mấy đứa mấy thằng tag người yêu rồi ảo tưởng như thế này xd,2023-01-12 08:55:39
466,"cái quá phơi lúa xong mưa , tao đang cười vì bà béo thì phải ngậm mồm .",2024-05-31 14:28:24
467,t thề với mày là tối thấy cái này chắc đái con mẹ nó ra quần,2023-01-28 01:24:23
468,"đấy gọi là biết ngu mà vẫn đâm đầu vào , giống tao :)",2024-09-15 10:28:38
469,nó mà nhập viện thì xong đời tao . n 😂😂,2022-09-15 11:49:52
470,"tuyệt vời , chỉ cần họ thấy vui và hạnh phúc",2023-06-05 09:23:34
471,per ối bạn ơi quà sinh nhật mình đây rồiiiii,2024-07-19 14:39:37
472,mình đã về đến nhà an toàn hihi,2022-12-19 11:08:10
473,tao cũng phải về mở cho mẹ tao coi 😂😂,2024-05-11 19:47:57
474,xài vietcombank sinh nhật cũng không được chúc luôn :((,2023-01-15 20:06:02
475,phim nay và phim triệu phú ổ chuột là 2 phim của ấn mà mình thích nhất,2025-06-15 16:16:30
476,per đem rác về nhà vứt luôn haha,2024-03-19 18:38:44
477,haha biết ngây mà,2025-06-05 13:13:39
478,mấy con yêu nghiệt ngày xưa nội có nuôi 2 con cứ ra đằng sau là nó dí chạy muốn tuột mẹ quần 🙄🙄,2022-10-03 12:01:51
479,trẻ trâu chấp nó làm gì,2024-04-10 17:38:22
480,vâng ah nên em cũng sợ quá mà :-),2024-09-16 13:30:01
481,tư cách của người hành nghề,2025-02-22 09:01:16
482,thất tình đi nghe nhạc chúng nó còn ngồi trước mặt ôm nhau . hận,2021-08-16 03:08:45
483,có thì tốt nhất đừng có giận vì ngoài kia bất cứ thằng nào cũng sẵn sàng dỗ dành bạn gái của bạn 😋,2021-07-18 20:55:06
484,bọn chủ tịch đến chưa chúng mày ?,2024-04-20 08:11:08
485,nhớ lần nấu cơm thần thánh này không ? per chỉ là mải nghịch nước thôi mà …,2022-12-02 09:57:59
486,chuẩn đét . t nghỉ công ty cũ cũng vì đồng nghiệp 😭😭😭,2024-05-26 08:29:27
487,hết hồn chim én,2025-05-16 16:36:41
488,"em vợ có thể ngủ với mẹ , còn anh thì ngủ với em 😂",2023-11-09 11:07:39
489,"chúng ta những tháng ngày sau đó vẫn gặp nhau , vẫn nói chuyện nhưng không phải những cô cậu của hồi c3 nữa . chúng ta đều khác",2023-06-27 03:15:55
490,biết nấu cơm bếp củi từ lớp 2_3 gì đó,2025-05-13 06:28:49
491,per em hiểu sao anh đưa em quyển sổ rồi nha kkk,2023-11-16 15:42:45
492,"chị thích con gái mạnh mẽ , cá tính .",2025-03-09 07:58:38
493,"nếu nói chị thảo tham thì chưa thoả đáng , vì ngay cả con chị cũng được niêm yết , định giá để “ chia chác ” ý kiến cá nhân mình , chỉ chia phần của chị và phần % của những người con sẽ được nhận vào 18 tuổi",2024-07-15 03:50:07
494,chuột nhìn thấy mèo sợ là đúng rồi =)),2022-12-07 06:01:19
495,có đến hàng trăm năm sau đi nữa thì trẻ trâu vẫn luôn tồn tại theo thời gian 😀,2024-02-01 11:44:04
496,không thấy không biết lòng không đau,2025-04-10 23:56:37
497,hội những con pug láo lếuuuuuu,2022-03-26 20:04:18
498,ý thức tồi,2023-03-01 02:00:46
499,hạnh phúc thật :)),2024-10-22 16:49:47
500,nó quan tâm mày là lúc nó cô đơn quá và mày vô tình đi ngang đời nó thôi,2024-06-09 04:15:50
501,vậy mình xin chúc đk n năm tới không còn cô đơn nữa nha kkkkklk,2021-07-05 09:29:37
502,tao không tin đâu hiccc =(((,2024-06-17 16:58:42
503,đâu nhất thiết mỗi cầu đường hả bạn ?,2022-02-01 18:07:36
504,tao muốn con mèo thôi =)),2022-04-19 13:25:47
505,per câu chuyện này thú vị nhỉ ?,2022-01-18 23:00:42
506,per hèn gì thấy ngày nào anh cũng đi tập 😂😂😂,2025-06-23 19:21:43
507,bạn nào cần bạn thân là con trai không :)),2024-08-17 16:26:23
508,mình nghĩ bà thảo chiếm được công tình yêu là sẽ bán ngay cổ phần cho đại gia bên thái lan nào đó .. mong là chuyện này không bao giờ xảy ra,2023-12-08 05:53:49
509,cao su không thu mà đồi cao su đắt vậy,2022-10-29 15:46:43
510,buồn cho số phận 😢,2023-02-23 10:02:49
511,nghe bài này nhớ nyc vãi,2021-12-23 15:01:10
512,mai thi xong tao sẽ mang đống đề cương đi bán cho đỡ ghét,2025-03-26 18:22:52
513,có ai vừa coi mà thấy phê phê cái lỗ tai giống tôi không ?? 😀,2023-05-19 17:55:01
514,"ngày trước cái thằng ngồi cạnh nhờ nó né cái mông để lấy cái bút dưới bàn nó nó đéo né . cuối cùng nó phải lên phòng ý tế băng đầu ( lớp 1 🤣) "" tôi đã nợ chàng trai ấy một cái "" đập đầu "" ""🤣",2023-09-04 15:09:24
515,thấy mà nhớ lại quá . lúc còn sinh viên . di làm thêm ở quán kara . đm tụi nó tổ chức sinh nhật . rồi bày ra trang trí để tỏ tình . rồi quà bỏ xốp hột không trong đó . vừa xốp . vừa đèn cầy . vừa kim tuyến . bia . đồ ăn đồ . làm buổi có 40k mà dọn đúng là như thèn này chửi . dọn mún lòa lozzz ra lun . ức chế lắm,2022-11-09 02:30:44
516,bố mấy con trẻ trâu :)) tưởng thế là hay :)))),2023-09-07 19:34:07
517,chất đó có làm mềm não không ?,2021-12-30 02:58:24
518,lâu lắm rồi mà gio mới xử phạt,2021-10-09 05:24:20
519,bếp dầu chứ có gì mà không biết,2022-10-21 20:21:48
520,"mấy thằng ngáo để cho chết mẹ nó đi cho xã hội yên bình , quan tâm làm gì",2022-01-25 05:22:01
521,"thằng nào vẽ đẹp , vẽ giúp tao tấm ảnh per phòng hờ cúp điện không có tài liệu quay tay :(",2023-10-26 00:29:39
522,nói thẳng mẹ nó là con kia gato cho xem :))),2023-09-11 04:04:44
523,anh vui thì anh ngồi thôi ... chú cự để mặc anh . :v,2021-07-17 19:13:32
524,nhốt hết mấy thành phần hát karaoke đấy vào sọt đi trời,2023-05-06 13:36:13
525,đã tới tuổi thay đường ray rồi mà không thay,2023-09-04 18:37:11
526,nhân quả đến sớm lắm . đăng lên làm gì :))),2022-08-23 07:07:13
527,vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy :)) chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy . đâm hỏng xe người ta xong còn đòi đọ lồn :))))) bố mày lậy . phải tao là tao sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả thể . cứ cậy đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt nạt đứa lồn bé hơn,2023-04-05 07:31:39
528,t coi đi coi lại mấy lần để xác định con nhện nó phóng qua tới cái điện thoại hay là nghệ thuật )))),2022-03-24 18:32:24
529,per rất là thực tế nhé chú .,2022-01-02 15:31:22
530,mới gọi điện thoại xong mới cười với tuii xong heheh anh đáng yêu vãi,2023-12-12 13:46:37
531,mốc từ trong trứng,2024-11-03 20:59:41
532,chúng tôi xin lỗi và rút kinh nghiệm,2022-07-02 20:52:38
533,ngoài ra còn một số cái buồn nữa . không giải quyết kịp thời thì ??,2024-06-10 10:17:21
534,đại học vui lắm cậu :)) weeee,2021-12-14 19:13:02
535,rất biết cách ngồi đấy nhỉ ????,2021-12-11 13:47:42
536,bộ phim ấn độ duy nhất xem được lol,2025-06-18 20:17:45
537,sai rồi nhá . có những thứ cha mẹ không có nhưng vì con họ vẫn cố gắng để có được nó,2025-06-28 20:07:11
538,đây còn hơn cả vua . giàu mà nghĩ lớn làm lớn .,2021-09-02 23:56:52
539,sao không thây lên báo nhỉ,2023-01-31 12:06:20
540,đúng rồi con gái là vậy mà kkk,2023-03-13 12:28:58
541,thế này mà gặp per thì phải chạy phọt dắm ra quần per nhỉ,2024-03-14 21:31:10
542,chắc phát khóc mất 😭,2023-10-30 05:55:07
543,khi em nói 2 chữ muốn dừng là nước mắt không bao giờ ngưng . . . đau,2023-10-10 23:44:20
544,đéo hề dễ thương khi nó cười với đứa khác :)),2024-04-10 14:14:35
545,dù s đi nữa thì mày vẫn xinh . cố lên,2023-03-06 21:07:35
546,nhớ con gái tao quá :((((,2023-04-30 21:05:17
547,thô nhưg thật :)),2025-05-10 21:26:14
548,đẹp trai thật .,2022-08-15 20:37:51
549,bếp ga hj hj 🤣🤣🤣🤣🤣🤣,2024-10-29 22:31:27
550,mong anh có thể đạt được ước mơ của mình .... cố lên,2022-03-06 07:45:24
551,"đâu phải có tiền muốn làm cha ai thì làm , gì cũng vừa phải thôi . ý thức từ nhỏ không được dạy dỗ cẩn thận",2023-03-29 21:49:46
552,sau nay em cung uoc duoc nhu vay ❤,2022-12-10 17:42:20
553,sao lại có chuyện vô lý như vậy được chứ 😠. rồi bé nhỏ sẽ như thế nào khi chứng kiến bố nó bị đâm ngay trước mặt nó . nghĩ đã không dám nghĩ tới rồi thấy thương bé quá .,2024-11-27 11:49:02
554,per nhện mượn hố xí tỏ tình đó thì sao nàooooo,2023-03-03 18:45:51
555,dume cười muốn chết người ta ~~,2023-12-31 15:34:36
556,thực ra chủ nó cũng bẩn vãi :) vầy quá kinh dị rồi :),2024-02-07 12:45:56
557,đợi đến ngày họp lớp đi 😪,2024-01-19 12:42:01
558,"per sợ chưa , ông bác hơi bị cứng nhé :))))",2024-05-21 04:12:19
559,hồi xưa anh hay bị chửi trẻ trâu này nọ ... giờ anh là tổng giám đốc rồi 😁😎,2025-02-13 14:45:41
560,đứa nào bắt cóc nhỏ này thấy khổ vãi,2021-09-27 14:07:12
561,có ai bịt loa như tao không 😁,2023-11-05 21:50:16
562,"hành động đẹp chứ sao , đằng nào cũng tiệt kiệm hơn :)) 0",2023-02-21 15:06:56
563,em vẫn nhớ cái bếp này kkk,2022-06-16 22:49:02
564,mặt con ngáo còn hiền hơn con đứng trên cây cột,2021-07-09 23:26:50
565,đem hủy mẹ đi . đấu giá cái quần què gì xong thằng mua lại nó hứng nó cho cả thế giới dính vr cmnl .,2023-02-01 16:24:59
566,đẹp trai mà bị đá à =)),2024-02-21 20:05:27
567,"ôi zồi ôi , nhìn cái mặt của ẻm kìa , yêu ghê :))",2022-05-04 10:00:51
568,nhẹ nhàng bay lên và hạ cánh thất bại do lổi kỹ thuật,2024-01-06 01:05:10
569,đây là câu khuyến mại điểm :),2024-08-17 05:19:37
570,sài gòn vẫn có cách sống rất nhân văn .,2024-06-27 07:41:01
571,"sửa luật , tóm cho vào tù . tình nguyện mãi sao được .",2025-02-19 03:57:23
572,tiên sư bố mày vỡ màn hình tao rồu,2022-07-30 16:27:47
573,thông minh hơi muộn nhưng vẫn kịp thông minh !,2022-06-28 23:28:26
574,per bị phạt 10tr à c 🤣🤣,2022-10-03 04:10:46
575,nó chi ̉ muô ́ n tâm sư ̣ chư ́ thi ́ ch me ́ o đâu ma ̀ thi ́ ch,2024-09-20 00:32:39
