sentenceId,sentence,sentence_time
276,tao thích bài này lắm luôn ý,2021-08-30 21:05:53
277,đoạn nộp bài kiểm tra mới tức cười ông thầy :)),2023-08-27 00:17:38
278,"bệnh quá , xấu mặt người dân 1 vùng quê đồng bằng bắc bộ",2023-08-08 05:03:26
279,đậu phộng hahhahah may hềy,2024-08-09 07:17:08
280,lúc ra hà nội ở ngay phố đào tấn mà không biết chổ này 😢,2021-10-10 05:09:20
281,thế mày nằm viện nào tao vào thăm luôn cho động lực,2023-06-06 17:33:28
282,thu nhập bình quân chứ không phải thu nhập của nhân viên nào cũng thế 😏,2022-07-26 23:27:51
283,"ghê tởm , ông thầy đó 🙄",2022-06-04 19:06:03
284,"kết nó ở cái câu "" đất nước gia lai là một đất nước giàu tài nguyên , có anh per ""😑",2024-11-10 05:59:53
285,anh lỡ mất em rồi huhu,2023-03-10 02:49:33
286,bả đòi cái gì vậy ?,2022-01-21 13:40:33
287,"đã xấu còn ngáo , lại còn tham ăn nữa ??????",2024-03-12 23:33:20
288,per ồ ồ chân chính chạnh lòng rồi 😂,2024-03-31 06:44:28
289,đm phí hết sức :((,2024-10-12 05:43:41
290,để anh dẫn em đi ăn nha :)),2025-05-14 17:47:08
291,để 1 ngày là khó chịu rồi,2022-04-15 21:24:12
292,nó chỉ là phép lịch sự . ngưng ảo tưởng nha nha,2023-02-26 14:07:11
293,đã năm 2000 . người ta cho mượn 200 tr rồi .. từ đó về sau nhà người ta có cần 25 tr / tháng hay không ???,2024-12-15 08:51:46
294,làm tao liên tưởng đển phượng hoàng cổ trấn :))),2021-09-22 14:40:52
295,tao thì muốn là đéo bao giờ . nhưng mẹ tao thì muốn ngay bây giờ 😢,2023-08-29 19:10:15
296,tóm lại gọi là nghệt thuật của kinh doanh là bán lỗ ho nhanh,2024-02-07 15:28:50
297,bất cái con cặc . 21 cái trung thu tao vẫn 1 mình . tao có thấy bất hạnh đâu . khẩu nghiệp,2024-09-25 09:54:29
298,chúng mày nhục thế đéo dám công khai ảnh của chúng mày đi,2022-06-08 13:41:10
299,như 1 canh bạc ấy nhỉ @@,2024-08-20 17:14:47
300,đắt hơn sân bay luôn,2022-06-19 23:01:50
301,hãy nên trân trọng những người bạn như vậy .,2022-03-18 02:01:07
302,nó ăn cà rốt chứ nó ăn cái gì mà liếc quễ mều mặp 😡😡😡,2025-05-18 14:12:45
303,vcb thu phí dịch vụ cao có khác . lương nv cũng hơn chỗ khác :)),2022-07-19 01:22:04
304,duyên quá nói chuyện hay,2025-01-08 23:23:59
305,má nó điên đến mức này rồi à,2024-05-04 04:42:38
306,cầu này chỉ dành cho những ai chân dài thì đúng hơn 🙂,2022-11-12 12:31:58
307,về nhà thể hiển nhé chú em,2021-07-09 08:46:16
308,tiên sư bố nhà mày . tao chịu hết nổi rồi nhé 🤤,2025-03-16 17:08:34
309,dạ vâng đây là cái xồ đấy ạ kakaka,2024-01-10 01:15:25
310,"per hihi học ở đâu không quan trọng , quan trọng là bọn mình luôn có nhau hihi",2025-03-01 11:08:33
311,a per ..... nhìn những hình ảnh này ... sao em nhớ về anh quá .... 15 năm ròng rã .. giờ anh lưu lạc nơi đâu . 😭😭😭😭,2021-08-09 10:02:02
312,"đéo biết ong rừng thật không nhưng đổ mà bắt em dọn thế à , xách mông xuống dọn đi .",2023-03-11 03:08:48
313,tận cùng của tan vỡ,2022-08-22 07:50:18
314,chộm chó đâu làm ăn như céc lúc cần thì chả thấy đâu,2025-06-30 15:38:33
315,haha đây là cổng chợ này ??,2024-02-14 08:18:35
316,suốt ngày bị chửi ??,2023-07-08 00:59:08
317,mũ sơ sài mà hiệu quả vãi,2025-04-07 19:32:42
318,dễ thương vãi ♥♥♥,2021-09-14 00:56:02
319,khổ thân em nó . ??,2024-09-14 08:15:50
320,có mà ngược lại ... thời thế thay đổi rồi,2023-03-02 20:48:43
321,"nhỏ thấy qua 1 lần , nó bị cột ngay trước cửa nhà người ta ở trong hẻm , mỗi lần đi ngang qua là nó lại định lao tới cà khịa",2022-03-12 20:40:29
322,chiến lược kinh doanh của người nhật thật đang suy nghĩ,2024-01-25 01:58:47
323,tao đang đọc cái lol gì đây :)) sao lại thành truyện giáo dục rồi dume,2023-11-01 15:55:39
324,cho em hỏi phim ra tập mới vào những hôm nào ạ,2025-05-12 20:33:33
325,thiết kế tinh tế quá,2021-10-13 13:28:52
326,quả dạ vâng kia ngọt vãi ngọt . đéo bù khách của tao toàn được,2025-03-17 23:41:23
327,không muốn yêu ai cả,2024-06-30 21:39:50
328,"ba cái đồ yêu , 1 ngày 2 lần nấu đây , ngon bá cháy bọ chét nhé , thơm mùi khói nữa …",2023-09-15 14:53:40
329,nuôi kiểu gì mà lắm ve thế kia ?,2022-09-06 05:25:03
330,tao tưởng nó té cái đùng chứ . làm ngồi chờ mãi mỏi cả mắt,2024-05-07 06:20:35
331,ko biết ai phối ra cái giống ngáo vô địch này nữa,2022-12-07 01:12:00
332,"gặp chị này ngoài đời rồi , giọng nhẹ mà hiền lắm nuôn ❤",2022-05-30 18:15:23
333,xiên chết cụ nó đi,2025-02-23 03:22:57
334,"gia đình bọn này chắc cũng chả ra cái gì con cái mới thế , tội em gái bị đánh",2022-07-17 07:35:23
335,hi vọng trưa nay lúc ăn cơm vtv24 sẽ không đưa tin về bạn này ạ,2023-12-06 15:33:24
336,thế không tính vậy thì muốn cái bệnh viện thành mẹ cái bãi giữ xe à :)),2024-11-13 03:43:56
337,cấm đỗ là việc của công an,2024-07-13 12:01:56
338,"năm nào cũng đi cho có không khí xuân vậy , không đi thì thấy thiếu thiếu . nhà tao cách chợ 10km",2025-04-30 14:38:17
339,nóng tính quá hỏng viẹc - trẻ em rất thích ngọt mình nên nhẹ nhàng cương quyết mới được,2024-07-10 18:12:55
340,tiên sư cái thằng ghép nhạc cười rớt mồm quả ghép,2023-12-27 04:16:24
341,đm mẹ bạn thân,2025-03-08 00:49:09
342,nó sale còn 225k là được rồi :))) lời quá còn gì . mẹ mày per bình luận chi để nó nhận ra chi v 😂,2025-04-15 12:44:12
343,"e ấy đang khóc , nhưng vì hàm răng không thể thụt vào nên mọi người nghĩ là em đang cười :))))",2025-05-28 02:23:20
344,"dm gì cũng bắt phải làm , phí thu vãi thì chả top1 :))) nhân với chả viên",2022-08-01 20:39:50
345,nghe anh ấy nới chuyện rất thuyết phục,2025-05-08 22:45:15
346,per đu ̣ me ̣ như 1 tro ̀ đu ̀ anh =))))) đi gia ̉ mày tô ́ c co ̀ n nhiê ̀ u hơn khu nha ̀ ông,2023-07-15 13:59:33
347,"làm con người còn sức khoẻ , còn lành lặn mà vác mặt vào ăn cơm từ thiện thì chết con mẹ nó đi cho đỡ chật đất , cơm này dành cho những người không còn khả năng lao động , hoặc vô gia cư và hoàn cảnh quá khó khăn thôi",2024-03-22 20:32:13
348,"rồi , chợt mình tỉnh giấc :) mơ đủ rồi đó",2024-01-23 08:16:39
349,"ốm cũng được , chỉ cần mát thôi 😌",2025-03-09 16:04:52
350,ng ta nuôi vì niềm đam mê,2021-12-03 08:27:48
351,sợ ngỗng còn hơn sợ chó :))),2022-05-17 15:47:31
352,2 thằng chúng mày lại không làm gì được ư ?,2023-02-27 10:32:26
353,chắc hẳn trước kia em bị đối xử tồi tệ lắm nên mới vậy :(,2022-01-25 21:33:51
354,gặm gặm cái đéo ý à ... bố gặm luôn mày giờ ...!!!,2023-10-23 21:13:16
355,nó sẵn sàng kiếm cớ bỏ người đang quen để theo người có tiền nhiều hơn,2022-06-10 13:37:08
356,cái cuối phê vãi,2022-03-19 15:01:07
357,gặp em đúng lúc nhưng sao anh vẫn thấy mình cô đơn quá .,2023-03-21 05:47:58
358,"per cố gắng lên nha anh , mọi điều tốt đep đang chờ anh 💓💓",2022-09-24 03:32:20
359,t mong nó té quá chời :v,2021-11-29 18:28:19
360,"đẹp , dẽ thương mà",2023-04-29 06:13:38
361,m nói chuyện cũng cute ngoan ngoãn cơ chứ tao toàn okay anh =))),2025-01-26 06:57:19
362,thế con trai là của ai cho,2021-08-31 04:54:43
363,"ủa tao tưởng trái bòn bon chứ ,",2021-11-07 13:45:21
364,"bác nói v thì tôi cũng xin thua , có tranh luận cũng không như không",2023-07-14 18:35:36
365,"đứng nhất tại trừ phí nhiều chứ khỉ gì . mới lãnh lương xong là trừ , không đki dịch vụ gì hết mà tháng nào cũng trừ , tới lúc cần giải quyết ra đợi cả buổi , rồi lại hẹn cả tuần .",2022-12-23 00:59:59
366,"per nghe rv thấy cũng hay nè , liên quan đến bùa ngải các kiểu có vẻ hấp dẫn :v",2022-10-18 23:54:53
367,con tao mà bị như này . cả nhà bon kia không quỳ mà xin thì xác con mẹ định luôn,2024-06-09 13:43:53
368,nhìn ghiền 😘,2022-12-06 07:04:05
369,tạm biệt ánh sáng của đời tao,2025-06-20 10:39:30
370,"chú em còn non quá , kêu thu ngân đánh thêm phần phụ thu dọn vệ sinh 200k , không đưa thì kêu bảo vệ không cho lấy xe , đó quy định hầu hết các quán karaok , trường hợp phụ thu là mang đồ ăn ngoài vào , ói trong phòng , và đỗ bia nước ngọt , xả rát kiểu như trong video",2022-09-29 22:41:32
371,cách xử lý của cô chủ nhiệm quá tồi .,2023-08-22 19:47:49
372,chỉ để nhìn cái thôi :)),2021-10-01 17:46:36
373,toàn mấy con bán hàng online đăng để cau view thôi phạt nặng vào,2023-02-12 00:58:33
374,sao trận này ông này khóc nhỉ :)),2022-02-26 17:10:29
375,công an béo như lợn không đuổi nổi tội phạm 😂😂,2021-08-17 18:42:17
376,per nhớ lần mua mộc ra bờ sông ghê . đã thế còn làm li đặc biệt . dm,2024-02-20 03:16:14
377,đừng có xàm lồn trên này,2023-07-14 12:18:33
378,cười đau ruột 🤣🤣🤣,2024-09-21 16:58:08
379,per năm nay 2 đứa quyết định ngồi hay đứng kkk,2024-02-27 04:59:16
380,t chỉ ngồi nhà và ngắm cảnh tắc đường thôi,2024-11-24 21:58:11
381,đéo mang não ... tay lại nhanh hơn não rồi ..,2021-08-11 01:32:36
382,chị khổ mấy cô giáo viên giám đứng ra tố cáo . sau này bị làm khó hoặc trả thù,2024-03-10 09:58:24
383,mẹ nó chứ xem xong mình khóc hết cả nước mắt,2024-04-02 22:05:11
384,cài lò xô huyền thoại,2022-02-18 02:03:32
385,dăm ba cái yêu đương vớ vẩn :)),2023-08-16 06:14:10
386,bông hoa nhài cắm bãi cứt trâu :)),2021-12-20 02:01:21
387,đúng vậy . haha,2025-05-17 11:02:53
388,"chúc mày mau khỏi nhá , team thích ăn thịt gà như tao ??",2021-10-13 02:07:04
389,chỉ là muốn thôi . chứ chờ đợi không biết thời điểm nào thì cái sự mong muốn đó mới tới,2023-06-16 14:42:38
390,"chửi nhau , ghét nhau , nói xấu nhau dcm",2023-04-08 16:50:30
391,cái địt con mẹ mày ... biết bố mày xem xong tí rơi điện thoại không 😭😭😭😭😭😭😭😭😭,2022-12-06 23:15:09
392,đó cũng là cái cốt lõi cái then chốt thúc đẩy ông phát tiển sách lược của mình bằng cái tâm và cái tầm .,2023-07-15 05:29:44
393,khóc lóc rồi năm sau họp lớp đéo ai đi :)),2023-08-03 00:33:49
394,"mà hiệu quả bất ngờ quá , quá đỉnh .",2024-09-08 12:04:21
395,không muốn huhu,2023-04-07 16:36:34
396,ngày xưa đi học văn và toán chắc noa dưới trung bình hết,2025-02-28 23:57:56
397,"chỉ cần đó là việc mình thích , không làm phiền ai là được",2021-07-12 12:22:44
398,đậu xanh tao giỡn mặt với mày hả,2023-03-05 11:02:15
399,per dăm ba cái con nhện :))))),2022-10-17 11:35:01
400,hạnh phúc . mà hạnh phúc của đàn ông thì khó nói lắm . kaka,2021-08-15 12:27:19
401,quả mặt dễ thương dữ vậy,2024-05-03 10:47:06
402,thích thật,2022-11-26 21:01:39
403,per cái gì mình không làm được chứ đánh cái lũ đéo phải người thì mình làm tốt kkk,2022-01-09 05:07:40
404,😑 sao cái kết gì mà buồn vậy,2025-06-04 20:07:59
405,má :))) đoạn đeo mặt nạ kinh dị vkl :)),2024-11-25 20:15:08
406,ngã sấp mặt lồn là có thật,2021-08-22 04:19:15
407,tài liệu mật mà mày cũng biết à 😆 max xạo lờ,2023-07-16 07:44:07
408,đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣,2023-08-08 13:45:49
409,per thuê kiểm kê tài sản do toà án làm bạn ơi . 😂 cả 1 nùi người làm cật lực đấy .,2025-06-06 18:53:16
410,nước mình chả í thức gì cả xả rác bừa bãi để trôi rác đầy đường thể này thật buồn,2024-05-04 01:09:58
411,tình yêu đâu phân biệt là gay hay không gay vì đó là sự lựa của con tim mà họ đã nhắm tới !.,2024-10-26 08:44:28
412,cho em canh với . hehe,2022-12-24 05:17:01
413,thính hơn chó động 1 tí là kêu inh ỏi điếc cả tai . đuổi thì đuổi dai 😒,2025-04-22 02:10:10
414,con gái chả thế :)))) con trai đi dume mày có nhận hàng không,2022-01-29 08:33:22
415,lấy vợ xong bị tàn phá là có thật 😆 béo vãi_chưởng,2021-11-06 16:46:17
416,cảm ơn mày đã khai phá cho tao thêm một nét văn hoá đẹp :)),2024-02-22 06:25:33
417,đm chưa thấy thằng nào ngu như thằng này :))) bị ngáo cần :)),2021-12-20 19:45:45
418,sau khi xem ảnh này xong tôi quyết định ... mua honda :v,2025-06-29 20:55:20
419,giống thằng này vãi :))),2024-02-02 13:10:01
420,muộn rồi :))),2021-08-08 21:23:48
421,thằng kia làm nhẹ nhẹ thôi nhé .,2024-05-15 02:56:30
422,"thật tốt vì chú chó ấy đã tìm được người yêu thương nó , kiên trì để nó tin tưởng thật sự :"">",2024-04-02 13:25:24
423,"con cần bảo vệ thì giết sạch còn con cần tiêu diệt thì lại đem nuôi , cuộc sống lạ lùng vãi 😕",2023-11-07 18:06:35
424,ỏ đáng yêu =))),2021-08-12 00:45:10
425,làm như chỉ có chúng mày biết yêu nhau ý .,2022-07-30 14:52:22
426,tỏ tình cho nó biết thôi chứ yêu đương gì tầm này :(((,2024-06-24 14:02:16
427,"nếu không có lòng yêu thương , thì đừng nuôi",2024-04-04 07:30:00
428,thôi mấy bác bị dắt mũi rồi . nghe đến đoạn au mobile là biết nó quảng cáo game trá hình rồi . như con cặc,2024-11-07 19:21:27
429,thiệt là dễ thương quá đi mất . 💕,2021-12-28 10:57:56
430,"có rồi mà , nghén rồi nè hihi",2021-12-05 22:18:48
431,toàn lũ chó thèm khát,2023-05-13 17:58:30
432,dễ thương kinh khủng . bởi vậy mới nói mấy đứa yêu nhau là lầy nhất,2021-12-13 16:44:04
433,hahahaha . thâm nữa . mà thiệt chỉ có trong cổ tích nhé,2024-08-14 20:31:09
434,người ta mất 6 tháng để học lái xe nhưng lại mất cả đời để học văn hoá đỗ xe 😑,2023-01-02 00:31:13
435,nicholas liang nhà xài cái này phải không ?,2023-02-20 04:05:13
436,rớt giá kinh khủng khiếp huhu,2024-01-03 23:29:22
437,cắt tóc xong rùi gội đầu xong tóc còn ướt ý nhìn đẹp trai lắm luôn ý,2024-07-01 09:18:54
438,chạy ngay đi 😒 trước khi bọn chủ tịch vào đây và giả làm con cặc gì đó rồi bị coi thường và chúng mày phải nhận cái kết đấy !!,2024-04-08 15:48:06
439,đúng cát bà rồiii ~,2024-07-21 21:31:38
440,và đương nhiên sẽ có ngày cô ấy sốc vì giới tính thật của cô ấy !!!,2024-06-12 10:04:23
441,có người sinh ra đã giàu có người làm cực khổ cũng không thể giàu . thương ông,2021-11-18 15:53:15
442,nói như việt nam . nhưng hơi láo cá chắc thầy của ônc cũng như ông,2022-10-12 18:13:50
443,bạn trai thì chưa . nhưng mỗi lần thằng bạn nó cắt tóc cạo râu thì auto nhìn đẹp trai,2023-02-12 02:55:01
444,cô giáo là người nhà của mấy đứa đầu gấu à =))))),2025-06-30 09:49:21
445,a cũng ở trong đây à,2023-01-21 16:35:45
446,ngỗng chuyên gia mổ háng người ta . đứng không làm gì nó cũng sáp tới tấp . chạy muốn tuột quần .,2024-02-18 04:05:40
447,nhờ đó mà tôi cảm thấy nhẹ nhõm và trở nên mạnh mẽ,2022-05-02 05:05:15
448,khi nào lên chùa ba vàng giải được vong thì kết hôn :)),2024-02-05 22:13:40
449,bộ cuối nhìn đau lòng thật :(,2023-12-04 09:01:24
450,trích mà như vầy rồi . sao dám coi phim đây 😢,2024-05-12 17:05:04
451,chai này mới ghi được nhìu chữ kkk,2023-06-01 05:10:03
452,mà ô chủ xe cũng ngu vãi . mất công đậu thì đậu hẳn ra giữa đường day . để cho nó đỡ mất công về lại phải mất công đi đại tu,2023-08-10 05:20:15
453,nước tớ nhiều thành phần hãm lồn thế đấy các bạn ạ . tớ gặp là tớ còn ghét nữa là các bạn nước ngoài,2021-10-18 15:13:42
454,"không nghe lời cha mẹ , không ăn học , giờ đi hốt rác . không có giá trị trong xã hội , bày đặt chữi ai .",2024-02-16 07:54:31
455,cái này giả thui nhé . 1 tài liệu mật của nasa mà cái kênh cùi này có được à 😂,2024-02-15 03:14:46
456,dume thằng ghép nhạc nhé ????????,2024-05-29 21:22:37
457,per thông minh là đây chớ đâu,2023-01-19 09:07:09
458,bắt được rồi cho bọn này đi chết đi để chúng nó sốn rồi làm hại người khác,2025-03-19 14:52:30
459,đẹp quá 😆 vi diệu,2022-12-07 10:37:39
460,"con mong bác dù nghèo nhưng sống luôn luôn vv , chúc bác 1 đời bình an",2025-03-04 00:49:45
461,per đang ăn mà sao cứ chỉa trym vô hoài z khắm s ăn 🙂,2021-11-22 22:55:16
462,kiểu lâu lâu cũng không được nhắn tin cho ai như thế nên cũng muốn tình cảm xíu =)))) biết đâu,2024-09-08 03:36:59
463,lớp chúng mình rất rất vui anh em ta chan hòa tình thân =))),2023-05-15 09:54:23
464,t lên facebook không phải để coi mấy cái thứ này 😪,2023-05-14 17:40:54
465,bà ta đâu cư xử như 1 người vợ đâu !,2022-02-25 10:29:24
466,:) cảm giác đó đau lắm các mày ạ,2021-09-27 08:30:56
467,liệu có bền lâu,2023-05-30 06:44:40
468,admin đăng mà không nghi nguồn ở đâu ra đúng là ăn cắp bản quyền,2023-09-25 10:41:36
469,hình vui mà sao đọc lại muốn khóc nhĩ ...,2022-04-03 22:23:55
470,nói thì hay lắm 🙂 cuộc sống đâu phải được như mong muốn,2021-09-07 19:58:23
471,nhìn mặt bé mèo khó ở ghê - _ -,2025-01-04 13:58:21
472,người ta gọi là ngu mà cứ đâm đầu vào đấy :),2022-02-06 01:16:17
473,tao tháy gái nguy hiểm vãi,2024-03-17 16:58:18
474,còn đồng nghiệp hãm lờ thì ...,2025-06-30 05:03:26
475,sao không mua thịt về ướp dưới nền rồi nướng luôn,2023-06-28 10:57:55
476,cái cây gia công sản xuất kém chất lượng quá :)),2025-04-28 12:03:07
477,tô ́ tao nhất là chết luôn đi ko chết sau này lại ngáo kéo theo người kha ́ c thì khổ .,2023-06-23 16:02:18
478,"đm 3 tiếng đi được 20m , đéo biết bao giờ mới về đến nhà",2024-01-24 20:05:50
479,tóm lại là giá trị của anh đéo bằng 1 cái bánh :<,2023-02-08 18:50:01
480,móng tay gì mà nhìn vừa bẩn vừa ghê,2024-05-18 23:50:21
481,bạn gái nào xinh xinh mà bị lạc thì vào nhà mình cho ngủ nhờ này . ??,2022-01-01 09:35:15
482,má chắc gặp tao chạy mất giày,2024-08-15 23:07:53
483,"địt mẹ mày viết lên chỗ nào nước đéo tới ấy , ngulon",2023-10-05 06:34:57
484,bên aeon hay thật đấy =))))),2023-03-12 05:51:55
485,đóng của trường đi bắt bỏ tù loai người xấu xa : ham lợi nhuận : lừa đảo phụ huynh lấy tiền,2023-07-15 20:37:02
486,"má nó , mặc dù không có ý kì thị nhưng dume cảnh 2 thằng hôn nhau buông nôn vãi",2023-11-29 00:46:29
487,đứng tim luôn,2021-12-27 19:34:39
488,dạ đây là chị gái em nha không phải chồng đâu ạ người trong hình là em huhu ?,2023-06-11 17:03:40
489,per gần nhà c ơi . hic hic,2023-02-28 20:11:00
490,đúng chất trẻ trâu,2023-03-18 23:50:44
491,nếu bạn kinh doanh mà tôi đỗ xe trước cửa nhà bạn cả buổi thì đường của ai nhỉ,2024-11-09 17:50:49
492,nhìn ma tiếc từng hạt trân châu,2024-11-04 05:03:27
493,có nhìu người bỏ vài đồng ra nhưg chỉ thích hành hạ người khác .,2021-09-01 05:42:32
494,đáng yêu quá . chúc ông bà thật mạnh khỏe mãi hạnh phúc như vậy 😍,2025-05-18 14:40:04
495,"cưỡng hôn thì phạt 200 . lừa đảo , chiếm đoạt phạt nhằng 5 cu ( củ ).",2023-03-01 16:07:51
496,"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1m87",2023-11-02 06:52:58
497,per nói ít thôi hành động nhiều hơn . time sẽ là câu trả lời . mong là 2 đứa cùng nhau già đi như này .,2022-03-19 16:33:12
498,"per khiếp nhớ ngày xưa quá anh em ơi , đi làm cười từ sáng tới tối luôn 😩",2022-05-31 01:14:44
499,per kinh dị thấy mệ luôn nè,2023-05-05 11:51:18
500,sừng mọc hồi nào không hay,2025-01-03 13:32:03
501,bà này khác gì lũ đa cấp đi lừa đảo đâu sao không cho vô tù,2025-01-06 05:53:25
502,cái gì mà rớt hột le tè vậy em gái 😁😁😁,2022-02-19 01:15:49
503,per nhớ thật sự,2023-04-25 23:14:29
504,per nhìn mặt cưng gê,2024-11-03 17:29:09
505,"ra chỗ sóng không táp vào mà ghi , xem mà ức chế vãi :))",2024-03-20 10:57:06
506,ông thầy cục súc vãi lol,2024-09-24 06:00:34
507,hơi bị nhanh trí :)),2023-10-09 15:29:00
508,đau ruột với thằng số 9 🤣🤣🤣,2023-09-29 21:42:39
509,cuộc sống mà mấy ai được trọn vẹn 😢😢,2023-03-05 19:33:45
510,nuôi gì mà không có tâm gì v nè,2025-06-25 15:44:55
511,per anh ơi đừng gym nữa . boxing là đụ rùi :((,2022-10-30 15:59:05
512,giờ mới biết =)),2023-08-20 15:43:17
513,2 - 3 tuần gì đấy . sao thế,2023-07-19 18:24:37
514,lớp 5 mà viết kiểu này cô đánh gãy tay .,2023-02-12 07:52:40
515,tội em vợ thế :(,2024-02-23 00:52:07
516,66 năm trời luôn đấy,2024-01-05 16:48:06
517,nhảy không lo nhảy còn quay quay,2022-08-12 10:07:50
518,phạt là đúng rồi,2022-05-11 17:38:14
519,xạo quá add ơi ! y tế nào lương 24tr thế ?,2024-08-04 14:16:20
520,ít bị trầm cảm với vui vẻ đâu không thấu chứ ế sấp mặt vì không giống gái là có à,2023-10-08 07:09:49
521,đấm cho liên tục vào mồm đéo trượt phát lòn nào cả =)),2024-07-21 15:38:27
522,rớt vô đây chắc chắc khóc tiếng thái lan,2024-06-30 15:54:32
523,chạy ngay đi 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường và tụi bay phải nhận cái kết đấy . 😬😬😬😬,2022-11-04 20:59:52
524,tao nói thiệc cả đời tao chưa gặp con đỉ gia cầm nào sân si bằng con ngỗng . đỉ chó . :),2023-08-04 14:10:42
525,hay cực,2022-09-08 06:34:28
526,"k dịch nốt đi , dịch nửa vời thế , dume",2021-11-19 15:42:50
527,"per như một cú tát vào mặt , đau lòng quá đi",2024-04-06 21:10:22
528,"cà phê vần luôn cả với sa tế , thế là đủ vị đắng cay",2025-06-06 05:52:17
529,một năm đầy biến động và thăng trầm của nước pháp ☹️,2024-04-05 10:08:49
530,"và mấy mẹ thấy mỗi cái chi tiết : ông vũ khuyên bà thảo lui về sau . chăm lo cho gia đình .,,, là gào mồm lên , kêu đàn ông gia trưởng này nọ , vũ phu , bảo thủ nọ kia .... đúng là toàn mấy con bò ... chả ai hiểu bà thảo bằng ông vũ cả đâu , người ta khuyên vợ lui về vì thừa biết tính vợ , tầm nhìn của vợ đến đâu . còn thực vợ giỏi , có tầm thì chả thằng nào không muốn sát cánh , đồng lòng với người chăn gối , tay ấp cùng mình cả . vấn đề là cái tầm của bà thảo để mà đưa tn đi lên chỉ có vậy , vì đó là tâm trí của một con buôn .",2023-06-03 01:39:45
531,chị lỡ mất 1 nhịp tim vì cưng đấy ❤️❤️❤️,2024-09-11 14:03:37
532,"t nghe nói : đi tập gym sẽ có người yêu ...! awwww . điều đó không sai , điều đó là có thật 😂😂😂",2022-10-04 09:08:11
533,per cái đoạn vén tóc là quen lắm nhá . thích lém ý,2023-01-28 00:23:44
534,""" tim anh em lấy em chơi , quả báo đến sớm em ơi ...""",2021-09-08 04:59:15
535,bắt được rồi cho bọn này đi chết đi để chúng nó sống rồi làm hại người khác,2023-06-02 10:16:46
536,ông tổ của những cái sừng là đây sao ??? 🤣,2024-07-28 01:04:15
537,uiiiii hay vì n đổ ra sàn mà n đổ đầy mồm thì pheee,2024-10-25 09:35:47
538,per mày phải thấy may mắn khi cuộc đời mày được gặp tao :))),2021-10-26 17:13:02
539,ngày xưa có 1 cái,2021-09-17 09:51:32
540,"nhà em trong ngõ bác ơi , bác cho ô tô vào vừa thì em cho bác đỗ luôn",2023-06-25 03:27:13
541,"từ không tật nguyền , trở thành tật nguyền để nuôi mấy cái không đáng :))))",2022-03-30 01:43:00
542,vũ khí sinh học này mạnh thật !,2024-03-30 09:23:10
543,"đúng rồi , vàng là phải vàng mới có giá trị , vàng trắng làm gì có giá trị 😥",2024-05-01 09:58:39
544,hết tiền rồi này,2023-12-07 14:16:27
545,hello đồng nghiệp ;)))) không biết nghiệp gì thôi haha,2021-10-25 06:24:41
546,anh đánh mất thật rồi,2022-06-08 09:43:18
547,"cái loại lười lao động , vì những người hay lao động tay chân thì họ không bao giờ nuôi được móng tay cả ...",2022-03-04 14:09:58
548,"bạn bè thì nó hỏi han , hay nhắn tin thôi .. hồi trước hay ảo tưởng lắm , nhưng giờ lớn nên hết trẻ trâu rồi 🤣",2024-05-15 09:56:06
549,"chờ mãi mà không thấy , cứ thấy trống vắng vãi :((",2024-03-01 14:49:52
550,"nhẹ tay quá phải hơn nữa , may mắn là nó chưa cắn ai hay làm gì ai",2021-11-14 22:11:01
551,"tôi cũng thấy điêu điêu , nét chữ này của người lớn mà . chí ít cũng phải cấp 3 rồi .",2025-02-17 13:00:45
552,áp dụng với đứa yêu mày thôi nha,2024-06-29 00:43:42
553,"tao nói té 1 cái không dập mề thua gì cũg thua , trĩ nội trĩ ngọai nguyên chùm =)))",2022-03-04 18:38:49
554,"giơ cao đánh khẽ , cảnh cáo cho có lệ",2025-05-01 16:32:28
555,mấy vụ giết người chặt xác gần đây ở việt nam toàn là người hiền lành 🤔🤔🤔,2025-06-28 21:33:42
556,quan trọng là có per luôn tạo độ khó game cho tôi :))) và không thể thiếu sự trợ giúp của các anh em trong team 😂,2025-06-29 10:47:26
557,thành phố tao nhiều người còn dân trí thấp là sao ? bố con dở người,2022-01-18 02:42:21
558,nhà tao cũng gần mà tao không bao giờ dám đi đêm,2024-01-09 19:31:29
559,per =))))) đúng kiểu sáng tạo :)),2023-12-07 22:06:46
560,"chúng nó xạo lol vậy thôi chứ lên đại học chúng nó dập nhau như gà , đấy là tao nghe bọn nó nói thế chứ có học đại học đéo đâu mà biết 😕",2023-05-02 20:14:45
561,đừng tưởng nó nói yêu mày là yêu mày thật :))),2023-06-27 06:25:34
562,thương quá . géc nhất những người nuôi chó mà không chăm ... tội cho kiếp em nó gặp phải 1 người chủ như vầy . thân thương !,2024-02-02 15:36:45
563,cho con được thay ông bán vé đi 😔,2025-03-20 09:12:07
564,thấy tội nó ghê ????,2023-05-15 10:42:45
565,đến đoạn chúng nó ctay con mẹ nó luôn :)),2025-01-31 16:04:18
566,cảm giác lúc ấy sẽ ra sao,2021-11-30 07:33:36
